linkedin_id,job_title,contract,mode,city,country,company,sector,job_posting_title,description,linkedin_skills
3624507656,Data Analyst,Full-time,Hybrid,Milan,Italy,GreenRouter,Transportation/Trucking/Railroad,Green Data Analyst,"L'azienda:
GreenRouter è una start-up innovativa nata nel febbraio 2016 che si occupa di Green Logistics, avendo sviluppato una piattaforma per il calcolo dell’impronta climatica nella supply chain, che permette di gestire nel tempo i risultati aziendali, individuando e monitorando target di riduzione delle emissioni di CO2e.
Annoveriamo tra clienti importanti realtà nazionali e multinazionali, che riconoscono in noi un partner solido e affidabile. Siamo in crescita e alla ricerca di una figura professionale motivata, competente e dinamica da inserire nel team.

﻿La posizione:
Siamo alla ricerca di un/una green data analyst con propensione al project management, in ambito IT e logistico.
Il/la candidato/a svolgerà, insieme ai colleghi senior, attività di consulenza nel settore della Green Logistics presso il/i cliente/i seguendo progetti di implementazione del software GreenRouter.
Tra le mansioni richieste, il/la candidato/a si occuperà di comprendere la disponibilità dei dati, modellizzarli, redigere la necessaria documentazione di progetto, interagire con il cliente per identificare aree di miglioramento, supportare il team nella definizione di un’offerta di prodotto sempre più in linea con le aspettative del cliente.
Il/la candidato/a sarà inserito all’interno di un team di professionisti e sarà in grado di acquisire know-how in ambito “supply chain” e “green logistics”.

Caratteristiche richieste:
·Laurea Triennale o magistrale in discipline scientifico/quantitative (ingegneria, economia, ….).
·Forte motivazione e curiosità verso temi ‘green’, specie in ambito trasporti ed energia
·Esperienza di 2/3 anni in realtà strutturate del settore Energy/IT/logistica e/o presso importanti società di consulenza
·Esperienza con linguaggi Phyton e database SQL (costituirà titolo preferenziale conoscenza linguaggio PHP)
·Padronanza di Ms Excel e competenza nella gestione di dati complessi e destrutturati e nella loro modellizzazione
·Modalità di lavoro: ufficio, smart working, trasferte c/o clienti, team work
·Ottima conoscenza della lingua inglese","Data Analysis, Data Mining, Analytical Skills, SQL, Python (Programming Language), and Carbon Footprinting"
3631758102,Data Analyst,Full-time,On-site,Schiphol,Netherlands,HNM Solutions Europe,Information Technology & Services,Data Analyst,"Language: Dutch

Description:
As a Commercial Data Analyst at Schiphol Commercial, you will play a crucial role in driving the passenger experience and increasing the revenue of Schiphol's commercial propositions. From retail, food & beverage to parking, Premium and VIP services - where your primary focus area will be Retail and Food & Beverage. You will analyze data and use your expertise to provide advice that makes a difference.

Your main tasks:
- Analyzing and advising: you will support the commercial development of Schiphol Commercial. Based on analysis and business knowledge, you translate data into insights and advice at strategic and tactical level. You will use a wide range of sources such as commercial data, research data, passenger, consumer and market developments;
- Promote a data-driven way of working: you direct the further development and functional management of the Retail Information System and our Retail and Food & Beverage dashboards, being the sparring partner between the business, IT and the developers. These dashboards are essential for the successful commercial management of the business;
- Innovate: you provide new, innovative ways of analysis and constantly add new data sources to the palette;
- Inspire: in an inspiring way, you communicate and present your analyses and advice as input for product developments, business cases and marketing plans.

In addition, you possess:
- Completed WO education and at least 5 years of relevant work experience as a data analyst and consultant, within a retail environment is a plus;
- Analytical ability and experience with the development and use of Business Intelligence dashboards such as Power BI;
- Command of the Dutch language;
- Knowledge of statistics and programming languages to interact well with BI specialists and data scientists;
- Excellent social skills: in a dynamic playing field with a diverse group of professionals, you see through the situation and use your powers of persuasion in combination with your know-how;
- You enjoy working in a team although you are able to achieve a lot independently.","Data Analysis, Commercial Development, Data Analytics, Analytical Skills, Data Mining, Business Intelligence (BI), Business Case Preparation, Analytics, Information Systems, and Dashboards"
3456827627,Business Intelligence Engineer,Full-time,On-site,Lisbon,Portugal,Convatec,Medical Device,BI Data Engineer,"About us:

Pioneering trusted medical solutions to improve the lives we touch: Convatec is a global medical products and technologies company, focused on solutions for the management of chronic conditions, with leading positions in advanced wound care, ostomy care, continence and critical care, and infusion care. With around 10,000 colleagues, and a promise to be forever caring, our products and services are available in over 100 countries. Our solutions provide a range of benefits, from infection prevention and protection of at-risk skin, to improved patient outcomes and reduced care costs. The company is a constituent of the FTSE 100 Index (LSE: CTEC) and in 2021 revenues were over $2 billion. To learn more about Convatec, please visit http://www.convatecgroup.com

Overall purpose of the Role

The BI Developer Engineer is responsible to implement complex and specialized data solutions ensuring high quality on the delivery always looking for opportunities to improve and automate.

As a Developer Engineer, you will be working with business users, collecting their requests, and then updating the set of existing BI reports to accommodate business needs. You will also be expected to establish company standards and common reporting terminology, and to help align existing and future reporting requests to such standards.

Good communications skills are required to partner with business leaders across the company creating unique conditions to make you grow in the BI and Analytics ecosystems. This role should act as an transformation agent in Convatec.

Key Responsibilities

Design, develop, test, and deliver self-service infrastructure and BI content, including reports and dashboards, to business professionals using last generation ETL/ELT tools, reporting tools, and Dashboarding.
Design and build data management solutions focused on data acquisition, data quality, data transformation, migration planning, schema structures, and master data management.
Provide hands-on design and implementation expertise around data warehousing, ETL, OLAP/tabular cubes, report development and data modelling across the company.
Document and communicate processes and data structures to preserve institutional knowledge.
Ensure a high level of data integrity and work output with attention to detail, while meeting time sensitive goals.
Proven experience of interpretation and presentation of defined Business requirements supporting best practice and guidelines in delivering optimal operational quality.
Experience in showcasing full capability and functionality of Power BI to the End User community
Excellent communication skills (both written and verbal) and ability to demonstrate collaborative working with differing Teams across the IT landscape, including onshore and offshore.
Provide thought leadership, best practices, and standards required to deliver effective reporting and data visualization solutions to the various business units and executives.
Roll up sleeves and work hands-on with project teams to support objectives throughout delivery life cycle

Language Skills

English - Fluent
Portuguese (if not a native speaker)
Other languages can be a plus

What we are offering

Chance to move your career within the company that is the leader in delivering the pioneering trusted medical solution for the patients
Hybrid work model (1 day per week from the office in Lisbon)
Modern office space in the Lisbon city centre
Attractive compensation package with incentive plan and benefits
Great atmosphere across the team

Our progress will give you countless opportunities to move forward too. Seek out new challenges, and you’ll find them. Stretch your thinking, and you’ll find new ways to make an impact. And if you embrace the opportunity to drive your own growth, you could go further, and achieve more, than ever before.

This is a big step forward.

This is work that’ll move you.

Beware of scams online or from individuals claiming to represent Convatec

A formal recruitment process is required for all our opportunities prior to any offer of employment. This will include an interview confirmed by an official Convatec email address.

If you receive a suspicious approach over social media, text message, email or phone call about recruitment at Convatec, do not disclose any personal information or pay any fees whatsoever. If you’re unsure, please contact us at careers@Convatec.com.

Equal opportunities

Convatec provides equal employment opportunities for all current employees and applicants for employment. This policy means that no one will be discriminated against because of race, religion, creed, color, national origin, nationality, citizenship, ancestry, sex, age, marital status, physical or mental disability, affectional or sexual orientation, gender identity, military or veteran status, genetic predisposing characteristics or any other basis prohibited by law.

Notice to Agency and Search Firm Representatives

Convatec is not accepting unsolicited resumes from agencies and/or search firms for this job posting. Resumes submitted to any Convatec employee by a third party agency and/or search firm without a valid written and signed search agreement, will become the sole property of Convatec. No fee will be paid if a candidate is hired for this position as a result of an unsolicited agency or search firm referral. Thank you.

Already a Convatec employee?

If you are an active employee at Convatec, please do not apply here. Go to the Career Worklet on your Workday home page and View ""Convatec Internal Career Site - Find Jobs"". Thank you!","Language Skills, Employee Benefits, Report Development, Business Intelligence (BI), Extract, Transform, Load (ETL), Master Data Management, Compensation, Data Warehousing, Data Modeling, and Data Quality"
3499014091,Data Analyst,Full-time,On-site,Paris,France,Christian Dior Couture,Luxury Goods & Jewelry,Assistant Data Analyst F/H - Alternance,"Poste

From the house of dream to the house of talents

« Quoi que vous fassiez - pour le travail ou le plaisir - faites-le avec passion ! Vivez avec passion... »*Christian Dior

Christian Dior fut le couturier du rêve. Dès la fondation de sa Maison en 1947, marquée par la révolution du New Look, il métamorphose ses songes en de merveilleuses créations. Son esprit visionnaire n’a eu de cesse de magnifier les femmes du monde entier, inspirant aujourd’hui et plus que jamais ses successeurs.« Le tissu est le seul véhicule de nos rêves (…). La mode, en somme, est issue d’un rêve, et le rêve, c’est une évasion »,écrivait-il dans son ouvrageJe suis couturier. Au fil de ses collections, Monsieur Dior est devenu le démiurge du bonheur de ses muses.

Aujourd’hui, riche de cet héritage d’exception et d’une communauté de plus de 7 500 talents, notre Maison incarne plus que jamais laMaison des Talentspensé par Christian Dior. Dans plus de 40 pays, nous faisons rayonner notre savoir-faire, notre audace et notre excellence à travers la passion et la créativité de nos collaborateurs. Rejoignez-nous et créez votre avenir dans notre univers généreux, disruptif et ambitieux où nous grandissons dans l’excellence, le courage et l’optimisme.

Le Petit Dictionnaire de la Mode
INFORMATIONS GENERALES

Département : Digital _ Team Data Intelligence

Tuteur :Christelle Llanes

Disponibilités pour Brief avec équipe Young Talent :Date

Contrat proposé :Stage ou Alternance

Durée de la mission :(1 à 2 ans en alternance)

Début souhaité de la mission :Début Octobre

Intitulé :Assistant Data Analyst

DETAIL DE LA MISSION

Contexte

Au sein de l’équipe Etudes Clients (siège Monde), vous assisterez l’équipe dans la production et l’analyse des données clients afin d’aider aux prises de décisions. Vous serez amené à être en contact avec nos interlocuteurs en zone ainsi que les divisions produites dans le but de les soutenir dans leur suivi client.

Descriptif

En fonction de votre profil, nous pourrons définir une mission principale : réalisation d’un score d’appétence produits, retravailler la segmentation clients actuelle, affiner la définition des clients inactifs pour mettre en place des traitements différenciés, …

En Périphérie De Cette Mission Principale, Vous Participerez à La Production Et à L’analyse Quotidiennes Des Données Clients

Réalisation d’études et d’analyses clients (analyse du comportement d’achat, profils clients, parcours clients, segmentations)
Gestion opérationnelle des campagnes marketing : recommandation de ciblage, comptages et créations
Mise en place de tableaux de bord afin de suivre la performance des campagnes (newsletters, mailing…)
Analyse des impacts des différentes actions clientèles monde (événements clients, …)
Profil

De formation Bac+5, type école d’ingénieur ou université spécialisée en statistiques

SAS / SQL indispensable
Rigueur, fiabilité et autonomie
Esprit d’équipe
Anglais indispensable
Ce que vous apprendrez au cours de ce stage :

Vous pourrez développer vos compétences analytiques (lecture de résultats, analyse et communication pertinente des enseignements).

Vous aurez également l’occasion de mettre en application vos compétences statistiques à l’aide notamment de SAS, dont vous pourrez de plus améliorer votre maîtrise.

Vous participerez à la vie courante d’un grand groupe de luxe, en découvrirez l’univers et les problématiques clients.

A titre personnel, vous développerez vos compétences relationnelles au contact des différentes équipes en zone et des divisions produit, ainsi que votre rigueur et votre autonomie.

Encourageant l’inclusion et la diversité sous toutes ses formes, Christian Dior Couture s'est engagé depuis 2013 dans une démarche en faveur de l'emploi des personnes en situation de handicap, et de la valorisation de toutes les singularités.","SAS (Programming Language), SAS (Software), Esprit, Data Analysis, Communication, Data Visualization, Data Analytics, Databases, Statistics, and Analytical Skills"
3614527373,Data Analyst,Full-time,On-site,Stockholm,Sweden,Now Interact,Computer Software,Data Analyst,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and adhoc analysis for business users.

Responsibilities

Understand the day-to-day issues that our business faces, which can be better understood with data
Compile and analyse data related to business objectives
Develop clear visualisations to convey complicated data in a straightforward fashion

Qualifications

Bachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience
2+ years Data Analysis experience
Proficient in SQL
Experienced in BI tools and development","Ad Hoc Analysis, Data Analysis, Data Analytics, Data Mining, Analytical Skills, Mathematics, Statistics, Big Data, and SQL"
3605622295,Data Specialist,Part-time,Remote,Michalovce,Slovakia,Appen,Information Technology & Services,Data Collection project - Michalovce,"Good day!

We are seeking individuals who are looking for an exciting work-from-home opportunity. Our mission is to deliver the best data solutions and expertise to developers of AI for communication, driven by our passion for innovation and our love of languages.

Appen is the global leader in data for the AI Lifecycle. With more than 25 years of experience in data sourcing, data annotation, and model evaluation, we enable organizations to launch the world’s most innovative artificial intelligence systems.

We are still massively hiring and looking for more people to apply to our great opportunities, you can also invite your friends, as many as you like so they can also experience the opportunity to earn extra income while being at home!

Here are some examples of the opportunities available:
• Search Engine Evaluation (Help us improve search results)
• Social Media Evaluation (Help improve social media around the globe)
• Translation
• Transcription
• Short Surveys
• Data Collection Projects (e.g., voice recording, image collection, etc.)
• Linguistic Specialties (Text to Speech, Computational, Phonetics, Pronunciation, Annotation, etc.)

When you work on our projects, you are helping develop responsible, unbiased AI. Join and be part of our team!

Work from home setup with flexible working hours
Opportunity to participate in more than one task and/or project
No work experience or college degree is required

Apply Now!

What to expect when you register:

Create an Appen Account
Choose Slovak (Slovakia) as your primary language
Complete your profile and project registration [5 min]
Study the provided guidelines [at your own pace]
Agree to confidentiality and ways of working rules
Pass the quiz

Thank you and we hope to work with you soon!

""Appen has a diverse, inclusive culture that is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.""","Social Media, Data Collection, Communication, Slovak, Unbiased, Media Evaluation, Phonetics, Data Analytics, Confidentiality, and Transcription"
3632185003,Analytics Analyst,Full-time,On-site,Dublin,Ireland,permanent tsb,Banking,Analytics Platforms & Processes  Analyst,"Permanent TSB is one of Ireland's leading retail and SME banks, with an innovative range of products and services powered through an evolving digital landscape, our focus is centred on ensuring we deliver what our customers, colleagues and communities need to be successful.

As an Analyst - Analytics Platforms & Processes, your role is to design, implement and maintain analytics systems and processes that support Bank-wide solutions including the implementation of IRB, IFRS9, collection, acquisition & data models as well as regulatory process deployments such as LCR, FINREP & COREP. You will also be required to perform in-depth analysis into model and process outputs to ensure they have been deployed accurately and correctly, that model drivers are clearly understood and key trends are identified

Responsibilities:

Support the production of model and process outputs, including key metrics
Support the ongoing enhancement and changes required to the systems that perform these calculations
Assist in the development of new systems and processes to adhere to emerging legislation
Provide excellent service to process owners by delivering high quality outputs within agreed timelines
Produce high quality insights across all portfolios covering required regulatory and operational requirements, key performance indicators, risks and trends
Research new technologies and techniques to drive efficiencies
Work with colleagues across business functions on multiple projects to deliver changes and enhancements
Maintain and test the systems to provide first class service to all users of the system
Produce model and process documentation as required
Ensure compliance with Risk and Control framework

Requirements:

The role requires rigorous analysis of data and the use of advanced methodologies. Candidates should possess, at a minimum, a third-level honours degree in a numerate subject area such as Computer Science, Mathematics, Statistics or Economics
Excellent IT skills with proficiency in all of MS Office suite
Proven ability to prioritise workloads and will show determination and flexibility to deliver to very challenging timeframes
Experience and knowledge of programming and databases
An ability to communicate complex issues in a straightforward manner
Excellent documentation, report writing & presentation skills
Positive attitude with an eagerness to learn

This is a Permanent role based in Permanent TSB's St Stephens Green.

Is this you?

Please apply online on our website or via the apply link of this role. Your application will be sent through to our Talent Acquisition team and they will be in touch regarding your application. We reserve the right to draw up a shortlist for interview. The Bank understands the importance of a consistent and relentless focus on championing diversity and inclusion. We aim to attract, recruit, and retain individuals with diverse backgrounds, skills, competencies and abilities to work collaboratively to enhance the service we provide to all of our customers and the communities we serve.","Computer Science, Numeracy, Key Metrics, Mathematics, Business Insights, Statistics, Economics, Data Analysis, Documentation, and Key Performance Indicators"
3609646729,Insights Analyst,Full-time,On-site,Swieqi,Malta,SpotOn Connections,Staffing & Recruiting,Insight Analyst,"SpotOn Connections offers international recruitment solutions and career consultancy for all industries across Europe. We deliver a premium service at all stages of the recruitment process, taking the time to get to know our clients and candidates on a personal level so that we can make the perfect match. Our network of consultants comes from a recruitment background, with particular specialization in the finance, legal, technical, and multilingual industries.

The Role

Your Responsibilities Will Include

Liaising with the CRM department to learn and improve reporting production, data analysis and create relevant insights.
Delivering brand and country analysis to support business decision-making.
Reporting on CRM Ad Hoc and Automated Campaigns KPIs and ROI.
Contributing with data analysis to provide CRM optimization strategies.
Monitoring performance and reporting on overall statistics of player life cycles.
Producing acquisition reports to measure business development efforts.
Working closely with the CRM team to ensure a thorough understanding of the business and player database journey flows and player behavior.
Analyzing VIP activity to improve retention rates and lifetime value.
Delivering ad hoc KPI reports as required by the business.
Proactively advising the relevant teams of appropriate actions based on data to drive customer value.

Ideal Profile

Skills Required

You have good numeric and statistical analysis skills are essential.
You are familiar with marketing and CRM to aid in understanding and delivery of business objectives.
You have a strong problem-solving mindset and a curious mind.
You have strong ownership and organization skills.
You have proficiency in Microsoft Excel (experience in professional data and reporting tools is considered a plus).
You are able to deliver actionable intelligence and insights to the relevant teams.
You have excellent communication and team working skills.

What's on Offer?

Career growth opportunities.
Work alongside & learn from best in class talent","Statistical Analysis, KPI Reporting, Key Performance Indicators, Monitoring Performance, Analytical Skills, Communication, Problem Solving, Data Analytics, Numeric, and Data Analysis"
3585535890,Junior Business Analyst,Full-time,On-site,Paris,France,CAPFI Groupe,Information Technology & Services,Business Analyst Junior en Asset Management H/F,"Après avoir intégré votre communauté CAPFI d'experts en gestion de projet où vous serez formé et coaché, vous interviendrez au sein d'une équipe client en tant que Business Analyst ou MOA.

Vos missions :

En parallèle, vous serez l'interlocuteur privilégié de l'équipe mobilisée sur le projet et vous assurerez le suivi humain et technique de chacun des consultants.

Dans un contexte d'évolutivité des activités, en tant que MOA/Business Analyst, vous serez intégré à une équipe d'experts en Asset Management chez l'un de nos clients. Vous accompagnerez l'équipe en place dans la maintenance évolutive et corrective des systèmes d'informations et dans la réalisation de différents projets transverses comme l'évolution des outils de tenue de position, de risque ou de gestion.

Au quotidien vous serez amené à travailler de façon transverse avec différentes directions et serez en charge de :

Collecter et analyser des besoins métiers,
Rédiger des spécifications détaillées,
Définir et exécuter des plans de tests,
Planifier et suivre la recette utilisateur pour garantir la qualité des améliorations livrées aux métiers,
Assurer le support fonctionnel de niveau 2-3,
Former des utilisateurs et rédiger des manuels de formation utilisateur,
Participer à la rédaction du dictionnaire de données,
Participer à l'amélioration continue des produits développés pour le client.

Vous êtes le bon candidat si :

Vous souhaitez vous challenger dans un environnement riche et exigeant,
Vous êtes curieux, organisé et passionné de finance et/ou d'IT,
Vous avez des connaissances techniques (SQL) et/ou fonctionnelles en finance de marché,
Vous êtes titulaire d'un diplôme d'école d'ingénieur, école de commerce ou équivalent,
Vous souhaitez évoluer dans des contextes rythmés par les cérémonies Agiles,
Vous avez une bonne aisance relationnelle et aimez travailler en équipe,
Vous souhaitez évoluer dans des environnements anglophones.

Ce que nous avons à vous offrir

CAPFI est une entreprise vivante qui place le collectif et le partage entre pairs au cœur de sa culture. Nous vous proposons un environnement de travail flexible dans l'organisation et agile dans le choix de vos missions. CAPFI c'est aussi :

Vous laisser libre de choisir votre manager ;
Vous offrir la possibilité de suivre des formations certifiantes ;
Vous permettre de rejoindre les Tribus et de faire vivre l'énergie collective et l'expertise de CAPFI ;
Vous permettre de consacrer un peu de votre temps pour aider les autres, via NQT, Emmaüs Connect et Le Congé Solidaire, des initiatives dont CAPFI est partenaire.

Chez CAPFI, nous mettons aussi un point d'honneur à ce que tous nos talents évoluent dans un environnement de travail sain, serein et respectueux des exigences sociétales et environnementales. C'est pourquoi :

Nous sommes labellisés B Corp ;
Nous sommes signataires de la charte sur l'équilibre vie professionnelle – vie personnelle et de la charte éthique CAPFI.

Chez CAPFI, nous aspirons à créer un environnement de travail engageant, respectueux, équitable et inclusif, où la valorisation de la singularité de chacun est une condition préalable au bien-être individuel et à la réussite collective. Dans notre processus d'entreprise vivante, nous sommes fiers d'être une entreprise garantissant et encourageant l'égalité des chances quel que soit le sexe, l'invalidité, l'origine, la couleur de peau, le statut marital, l'orientation sexuelle, la religion, l'âge, la citoyenneté, l'identité de genre.","Business Analysis, Commerce, Business Requirements, User Acceptance Testing, SQL, Requirements Gathering, Problem Solving, Business Process, Analytical Skills, and Finance"
3622294504,Data Analyst,Full-time,On-site,Antwerp,Belgium,Lyreco Benelux,Wholesale,Commercial DATA Analyst,"At Lyreco we all share a common goal to strive for passion, excellence, respect and agility. We are proud to be the European leader and the third largest distributor of workplace products and services in the world

We are committed to the development of our employees and we aim to achieve that by creating a culture that inspires and empowers.

Are you seeking a new challenge? This offer might be for you!

Net zoals de maatschappij, evolueert ook ons bedrijf heel snel. Daarbij spelen data natuurlijk een belangrijke rol. Zowel interne data als externe data. Belangrijke projecten zijn gebaseerd op de inzichten die deze data opleveren. Om die inzichten te verwerven en data projecten te coördineren, hebben we jou nodig.

Je bent zeer sterk in het omgaan met data, vindt er plezier in om het verhaal eruit naar boven te halen, en bent in staat dit verhaal te vertellen aan je collega’s uit verschillende departementen.

Je werkt gestructureerd en kan de nodige prioriteiten stellen gebaseerd op de strategische doeleinden en in overleg met stakeholders. Hoe ziet je dag eruit?

Management van segmentatie data

Data collectie, - validatie en - onderhoud
Verrijking van onze interne data
Management van prospect data uit externe bronnen

Koppeling aan onze interne data
Systeem uitzetten om dit inzichtelijk te maken.
Analyse

Vanuit de behoeften van je gesprekspartners de juiste data verzamelen, aan elkaar verbinden en van daaruit het juiste verhaal naar boven brengen
KPI’s opstellen in samenwerking met mensen uit verschillende departementen
Deze KPI’s opvolgen in een heldere rapportering
Geografische analyses uitvoeren
Projectwerking

Datagestuurd meedenken in projecten binnen de lokale en de internationale organisatie.
Proactief de organisatie voorzien van data-gedreven opportuniteiten

Bruikbare modellen en predicties opstellen en delen binnen de organisatie

Wie zoeken we?

Je bent analytisch en kritisch, en je houdt van een intellectuele uitdaging.
Je bent nieuwsgierig, nauwkeurig en stressbestendig.
Je hebt veel ervaring met data analyse.
Je bent sterk in Excel en VBA.
Ervaring met programmeren (SQL, R Studio, Python,…) is een vereiste.
Ervaring met een visualisatietool (Power BI, tableau,…) is een vereiste.
Ervaring met predictive modelling is een pluspunt.
Ervaring met database management is een pluspunt.
Je staat open voor nieuwe tools en omgevingen.
Je kan goed communiceren en schrikt niet van overleg met mensen uit andere departementen en/of landen.
Je houdt van projectmatig werk.
Je bent bereid te werken in een matrix omgeving.
Je kan je goed uitdrukken in Nederlands en Engels. Frans is een pluspunt.

Wat bieden we?

Een voltijdse en afwisselende job in een goed georganiseerd en gestructureerd internationaal bedrijf
Uitstekend marktconform salaris
Een bedrijfswagen en tankkaart, smartphone en tablet of laptop
Extralegale voordelen zoals maaltijdcheques en een hospitalisatieverzekering
20 vakantiedagen + 6 extralegale verlofdagen (o.b.v. 38-urige werkweek)
Een ruim opleidingspakket om jou als lid van de Lyreco familie verder te ontwikkelen","Key Performance Indicators, Data Analytics, Data Visualization, Problem Solving, Data Science, Analytical Skills, Statistics, and Data Modeling"
3632275915,Data Analyst,Full-time,On-site,Delft,Netherlands,Techniekwerkt.nl,Computer Software,Data analist Bij Hoogheemraadschap van Delfland,"Data analist

Hoogheemraadschap van Delfland

Delft, 36 uur, salaris minimaal € 3736 - maximaal € 5092 Als data analist ben je een echte specialist op het gebied van data-analyse en het gebruik van tools met de focus op PowerBI. Door jouw kennis in te zetten in ons team groeien wij naar een betere samenwerkingspartner in de organisatie. Ben jij die data enthousiasteling die wil meebouwen aan het team Datagedreven Werken? Dan komen wij graag met jou in contact!

Wat ga je doen?

Vanuit de hele organisatie komen datavraagstukken. Jij pakt die met het team op en speelt een actieve rol bij het verduidelijken van het vraagstuk en het beoordelen van de haalbaarheid ervan. Samen met de data engineer ga je aan de slag met de databronnen en zorgt dat data op een juiste manier gebruikt kan worden. Je maakt een mooi dashboard met behulp van PowerBI (DAX) en Azure (SQL) waarmee je een organisatieonderdeel inzichten biedt, die niet meer handmatig gegenereerd hoeven te worden. Ook bied jij de organisatie de mogelijkheid zelf rapporten te maken. Tenslotte zorg jij dat de datastromen en de rapportagetool op een goede manier beheerd worden. Verder hou je je bezig met het:

Opstellen van aanpak om data te verkrijgen over of ter ondersteuning van bedrijfsprocessen;
Verwerken van de verkregen data, deze omzetten tot begrijpbare informatie en hierover advies geven;
Opstellen van automatische rapportages;
Creëren van datamodellen en visualisaties;
Het ondersteunen van self service analytics;
Beheren van datastromen en rapportages.

Meer weten? Bel of mail Anna!

Voor vragen over de procedure kun je contact opnemen met:

Anna Zanstra Corporate recruiter en adviseurazanstra@hhdelfland.nl06-46885095

Wat bieden we jou?

Deze functie is ingedeeld in schaal 10 van de CAO Werken voor Waterschappen en kent een minimum van € 3.736,- en een maximum van € 5.092,-bruto per maand. Doorgroeien naar een senior positie in schaal 11 (een minimum van € 4.149,- en een maximum van € 5.742,-) behoort tot de mogelijkheden.
Een aanstelling van een jaar, met intentie tot een vast dienstverband.
Het betreft een fulltime functie van 36 uur per week (1,0 fte).
Afwisselend werken op onze prachtige locatie in hartje Delft en vanuit huis.
Een Individueel KeuzeBudget (IKB) ter waarde van 21% van het salaris. Dit budget geeft jou de vrijheid om zelf te beslissen of je extra verlof wil kopen, een studie wil financieren of bijvoorbeeld je basissalaris maandelijks wil aanvullen.
Wij stellen € 6000,- beschikbaar voor jouw persoonlijke ontwikkeling, dit noemen wij ‘Persoonsgebonden Basis Budget’, waar het om gaat is dat wij jou stimuleren jezelf te ontwikkelen.
Je krijgt een NS-businesscard of als je niet met het OV reist, dan krijg je netto € 0,21 per km. Je kan ook tegen gunstige voorwaarden een fiets aanschaffen voor je woon-werkverkeer.
Delfland biedt een mooie aanvulling op de wettelijke ouderschapsverlofregeling
Samen met Fello bieden wij mantelzorgondersteuning. We vinden het namelijk belangrijk dat werkende mantelzorgers ondersteund worden.

Wat maakt jou succesvol?

Je bent klantgericht en communicatief vaardig zodat je optimaal kan bijdragen aan de gezamenlijke doelen van Delfland. Hierbij kan je zowel goed zelfstandig werken als in teamverband. Je werkt nauwkeurig en je kan plannen, rapportages en informatie helder verwoorden.Behalve deze vaardigheden heb jij naast aantoonbaar hbo werk- en denkniveau ook:

Minimaal zes maanden werkervaring met Azure of een vergelijkbare clouddienst.
Minimaal twee jaar werkervaring met PowerBI of een vergelijkbare applicatie.Verder maken een proactieve werkhouding en gevoel voor humor jouw profiel compleet!

Waar kom je te werken?

De afdeling IMG is verantwoordelijk voor de informatievoorziening van Delfland. Zo’n 40 bevlogen professionals houden zich bezig met thema’s als architectuur, functioneel beheer, gegevensbeheer, GEO-informatie en GIS, business analytics, documentbeheer, archivering en data-gedreven werken. Er heerst een informele en open werksfeer waar op vaste dagen afwisselend op kantoor en vanuit huis wordt samengewerkt.Het Hoogheemraadschap van Delfland heeft een belangrijke maatschappelijke taak: wij zorgen voor droge voeten en schoon water in een dichtbevolkt en intensief gebruikt stukje Nederland. En hoewel Delfland ruim 730 jaar bestaan, zijn we allesbehalve ouderwets. We besteden veel aandacht aan belangrijke maatschappelijke thema’s zoals klimaatadaptatie, duurzaamheid, circulariteit en inclusiviteit. Geworteld in het verleden werken we zo, samen met verschillende partijen, aan een mooie toekomst voor ons gebied en onze inwoners!

Onze drive

Onze ambitie is groot maar onze drive om samen te werken naar een schone en veilige leefomgeving is nog groter!

Sollicitatieproces

illustratie Eerste gesprek Tweede gesprek Optioneel klikgesprek Arbeidsvoorwaarden- gesprek en aanbod Je hebt de baan!

Interessante baan?

Contact

Stuur dan jouw motivatie en CV uiterlijk 18 juni via de link. De 1e gespreksronde staat gepland op dinsdag 27 juni as, de 2e gespreksronde op vrijdag 30 juni as. We vragen je daar alvast rekening mee te houden.Voor vragen over de functie kun je contact opnemen met Robin van den Assem (06-31645005, Product Owner team Datagedreven Werken). Voor vragen over de procedure kun je contact opnemen met Anna Zanstra, recruiter (06-48665095).","Data Visualization, DAX, Dashboards, Self Service, Microsoft Azure, SQL, Analytics, Statistics, Microsoft Power BI, and Query Languages"
